,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
75,1AvvXBHOIxHtbtjK7png8z,0.468,0.258,0,-10.717,0.0266,0.54,0.00565,0.146,0.139,129.723
76,7lxOjQyVsHQ8toQeT7IgCc,0.57,0.903,9,-4.835,0.0905,0.0748,0.0,0.199,0.603,93.943
77,07KXEDMj78x68D884wgVEm,0.831,0.499,11,-8.442,0.114,0.269,0.0,0.3,0.511,97.956
78,0xLHSogiUElWiv4h8M8QLY,0.617,0.495,7,-7.802,0.146,0.391,0.0,0.14,0.374,78.053
79,5HQVUIKwCEXpe7JIHyY734,0.715,0.655,0,-6.425,0.137,0.0525,0.0,0.115,0.531,95.078
80,6l0knFRwTeQgJ2yHHqwKmt,0.711,0.412,9,-6.827,0.0445,0.184,0.0,0.0546,0.186,130.013
81,2PQ8NakpjpxgeEYpYPJWNQ,0.823,0.657,9,-5.645,0.0545,0.518,0.000113,0.143,0.718,120.0
82,0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,0.0575,0.533,0.0,0.0685,0.925,89.96
83,36xIZJ2RgFbdzcOkfuLKlr,0.615,0.684,1,-5.64,0.269,0.773,7.7e-05,0.258,0.675,89.942
84,0815caqt2Lytro5EIzMufT,0.459,0.427,7,-7.734,0.0267,0.114,0.0,0.168,0.354,139.902
85,152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126
86,3swc6WTsr7rl9DqQKQA55C,0.75,0.56,8,-8.094,0.105,0.546,0.0,0.111,0.459,140.06
87,7D49Iig0avHre9RFSUMkd2,0.599,0.854,9,-5.429,0.0436,0.0746,0.0,0.278,0.311,119.986
88,3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985
89,5QZKcQDp0tCcvMdyqEciBV,0.457,0.621,10,-5.923,0.138,0.218,0.0,0.0944,0.634,85.359
90,4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03
91,02mYw61RoS1vXvkD9Q5dpN,0.889,0.507,2,-8.74,0.162,0.0562,0.0,0.116,0.219,111.994
92,3iH29NcCxYgI5shlkZrUoB,0.677,0.714,11,-5.637,0.0287,0.162,0.0,0.0717,0.355,94.956
93,0fWm8IkfT3jRokGGwFjmeC,0.653,0.63,8,-6.27,0.0584,0.0182,0.0,0.157,0.375,160.001
94,1Agl3YCXpBcPspuXobCB2d,0.673,0.487,1,-7.011,0.239,0.279,0.0,0.144,0.192,160.216
95,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0.0892,0.0686,0.00188,0.393,0.33,112.05
96,11BAVEGi1ivJ6JWLqKUNrZ,0.838,0.536,1,-8.645,0.0478,0.555,0.000376,0.111,0.107,104.988
97,5Z3GHaZ6ec9bsiI5BenrbY,0.799,0.539,1,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948
98,0W4Kpfp1w2xkY3PrV714B7,0.685,0.466,0,-9.074,0.0304,0.794,2.06e-06,0.0915,0.353,79.936
99,6da7v7nD04Amev9yVzB6Mr,0.779,0.585,5,-8.244,0.0556,0.296,1.71e-05,0.0838,0.46,100.021
100,3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,0.0735,0.392,0.0,0.151,0.244,97.008
101,1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995
102,1Faq8G2y56A8fRv7HsLq25,0.797,0.731,9,-4.443,0.0479,0.229,0.0,0.224,0.623,146.93
103,4ZT9FnbFu1PaBfV3itxiqT,0.649,0.453,6,-7.28,0.085,0.627,0.0,0.116,0.431,99.183
104,1C8ux1YWLMHCenYJFiIV4Z,0.883,0.808,1,-3.158,0.182,0.0313,0.0,0.207,0.806,119.01
105,6WrPqb5RHp3ztz8MEHLUQq,0.613,0.372,5,-9.4,0.0277,0.384,0.0648,0.105,0.31,107.51
106,3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966
107,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,0.0575,0.3,0.0,0.102,0.874,147.986
108,6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,0.0531,0.891,4.78e-06,0.141,0.268,169.914
109,39cmB3ZoTOLwOTq7tMNqKa,0.778,0.463,11,-7.603,0.0389,0.546,0.00289,0.0731,0.496,121.999
110,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042
111,6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949
112,1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,0.104,0.0221,3.77e-06,0.259,0.286,99.7
113,5JtvedSVWW9McnoEAPJwQm,0.857,0.427,8,-8.638,0.112,0.281,0.0,0.108,0.366,130.033
114,2ixsaeFioXJmMgkkbd4uj1,0.717,0.455,5,-8.303,0.0276,0.0846,0.0,0.11,0.389,127.812
115,4loM16743hROPC6uIJG6wM,0.873,0.577,1,-9.151,0.271,0.353,0.0,0.111,0.956,117.089
116,2EsyJN3AvC3zBlkQpb119M,0.683,0.607,5,-5.62,0.0601,0.15,0.0,0.147,0.496,152.945
