,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
21,7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,1,-5.352,0.153,0.0192,8.83e-06,0.159,0.625,103.008
22,1gihuPhrLraKYrJMAEONyc,0.707,0.924,7,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937
23,2CEgGE6aESpnmtfiZwYlbV,0.751,0.783,4,-3.724,0.0859,0.00379,0.0,0.036,0.816,119.975
24,6ScJMrlpiLfZUGtWp4QIVt,0.674,0.695,6,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486
25,3vEcH83yGZoygHj65pZzWS,0.804,0.607,7,-12.147,0.0754,0.000123,0.00406,0.159,0.523,130.061
26,2297mxrYLBAC4XkhXs39If,0.696,0.592,1,-6.281,0.319,0.152,0.0,0.127,0.232,188.051
27,6XAA7T9VHcqKQSzjmXAJ8o,0.496,0.785,7,-3.472,0.306,0.0328,0.0,0.0941,0.357,170.02
28,0PNXeWOcqz5hRo8aIGqR2P,0.797,0.404,11,-9.348,0.0497,0.119,0.000211,0.16,0.391,120.01
29,60Mq4EumvcSXznNugo9Op3,0.726,0.824,7,-5.011,0.345,0.584,1.14e-06,0.113,0.382,130.118
30,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5,-4.21,0.142,0.0189,0.0,0.266,0.359,129.993
31,5eHRZvjAxbUwH4AxYfbXQq,0.735,0.649,8,-5.287,0.35,0.464,0.0,0.112,0.568,142.866
32,3zmduBNsQ6BPDTZAkXzG5K,0.642,0.777,4,-4.809,0.094,0.00323,0.0,0.227,0.413,96.986
33,20on25jryn53hWghthWWW3,0.854,0.806,11,-8.262,0.0886,0.0209,0.0542,0.0703,0.637,124.927
34,3ESSGgWzRf1xvP7G5hHMhB,0.748,0.733,11,-4.421,0.072,0.0062,0.0,0.329,0.291,93.019
35,055CycGnXQveGPgYawUPg0,0.762,0.517,8,-9.132,0.436,0.528,0.0,0.295,0.581,125.947
36,5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,1,-2.986,0.0465,0.0227,0.0,0.0789,0.486,118.491
37,79XrkTOfV1AqySNjVlygpW,0.747,0.571,11,-7.916,0.478,0.38,0.0,0.534,0.553,172.104
38,1RE3rZvv6kImf4fIZCjs2I,0.706,0.695,11,-9.667,0.17,0.000648,0.000134,0.108,0.474,75.511
39,5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,10,-4.045,0.046,0.101,0.0,0.122,0.101,100.541
40,3oiMJQAWVaxSubJ7b2VUtX,0.912,0.716,10,-4.141,0.0697,0.0904,0.0,0.0491,0.377,94.981
